Age,Sexe,Taux_presence,Nombre_retards,Note_moyenne,Situation_familiale,Abandon
20,Homme,76.43846749684535,4,11.514560917982124,Célibataire,0
19,Femme,98.75232490273457,1,16.572448214793752,Marié,0
25,Homme,77.8293387312635,4,13.052416468841212,Enfants à charge,0
20,Homme,86.75441869760348,4,13.671654775216103,Célibataire,0
21,Homme,91.33487448310454,1,12.39574824976908,Célibataire,0
22,Homme,80.4348765583991,4,12.533483944615977,Enfants à charge,0
21,Homme,91.81974914746361,3,15.653422419879519,Célibataire,0
24,Femme,75.16653121759667,4,12.25246051566723,Célibataire,0
19,Femme,96.61694159346048,0,16.188380114248318,Célibataire,0
21,Homme,85.11319411972606,4,11.49472218400139,Marié,0
19,Homme,80.22870873624896,3,11.963851239762286,Marié,0
18,Homme,82.60654582058052,2,13.652339504238517,Enfants à charge,0
19,Femme,91.47135415514175,3,14.781086400058156,Célibataire,0
20,Femme,80.32435766519649,3,13.913320429912375,Enfants à charge,0
20,Homme,79.00513848461777,4,12.155904017546572,Marié,0
19,Homme,83.2277072193301,4,13.339980169573328,Célibataire,0
18,Femme,75.58430309784026,4,11.804019706607333,Marié,0
20,Homme,99.56435126353452,0,15.197709953028621,Marié,0
17,Femme,80.4688432702822,4,10.264535159447583,Marié,0
22,Femme,91.65293428944322,0,15.428949835546561,Célibataire,0
21,Homme,86.67576066918218,2,14.025311308790137,Célibataire,0
18,Femme,77.12372759614425,4,11.400384097321467,Célibataire,0
20,Homme,84.95236232629817,2,11.97368129242886,Célibataire,0
19,Homme,91.27202223448599,0,15.570542849581637,Marié,0
21,Homme,83.49390931930955,4,12.70816632370088,Célibataire,0
23,Homme,94.54490356680822,1,15.78861025738938,Marié,0
17,Homme,93.17212314225492,2,16.689867001749995,Célibataire,0
21,Homme,92.35131883726663,1,12.761266945270291,Célibataire,0
20,Femme,81.32274582181603,2,12.34881106457004,Marié,0
22,Femme,76.3612604177481,4,11.6948134493503,Célibataire,0
21,Femme,80.09129915709764,3,14.118521047711297,Enfants à charge,0
19,Femme,86.56992752533377,1,12.399086109593581,Célibataire,0
20,Homme,89.36629370825884,3,15.990805081919431,Célibataire,0
19,Femme,67.62742876191642,5,10.529970215853755,Enfants à charge,1
23,Femme,84.93509438710599,1,13.69426349633204,Marié,0
21,Femme,86.26471380258548,4,13.191647307168916,Célibataire,0
24,Homme,82.7796459494756,2,12.83068386024131,Célibataire,0
20,Femme,95.33019071212703,0,16.597645366088212,Marié,0
19,Homme,88.37424059400696,0,13.437615335018606,Divorcé,0
17,Femme,95.48153526464718,2,15.51764447134093,Enfants à charge,0
17,Homme,83.27231583719814,2,12.956665709872745,Célibataire,0
17,Homme,92.4998199400554,1,14.162839542494213,Divorcé,0
21,Femme,98.08053115622016,1,18.34805484911692,Célibataire,0
22,Homme,95.4935475941813,1,15.793082873880655,Célibataire,0
17,Homme,76.26286725257013,4,12.502695632546661,Enfants à charge,0
22,Femme,82.97059137966096,1,14.633365487617807,Célibataire,0
20,Femme,82.23868235640163,2,11.764452408141697,Célibataire,0
21,Femme,88.91403628061062,2,15.939397351213625,Célibataire,0
24,Homme,90.49082844011626,1,12.114667087522365,Célibataire,0
22,Homme,78.28885860779411,4,11.424562381130595,Marié,0
20,Homme,85.5427081113355,3,13.022374543521424,Marié,0
19,Femme,68.84058134275091,7,10.757810566383142,Célibataire,1
16,Homme,96.53556004641511,0,15.949052273103755,Marié,0
19,Homme,80.90100607458645,6,12.018336170489574,Enfants à charge,0
20,Homme,85.44691151875598,3,13.455039383185673,Enfants à charge,0
19,Homme,82.5228022880955,3,12.050397319691758,Célibataire,0
20,Homme,94.16822060010732,2,13.478000695531923,Divorcé,0
21,Homme,62.29994846882097,9,9.521503892659206,Marié,1
20,Homme,84.86711726139272,1,14.473773701745094,Célibataire,0
19,Femme,84.15344994001842,2,15.057511866159821,Célibataire,0
21,Femme,81.37090889926654,1,12.465619238074773,Célibataire,0
21,Femme,98.80981236508507,0,16.76428706506368,Marié,0
18,Homme,77.90136432915384,4,11.851497921008342,Célibataire,0
23,Homme,91.17436941788529,1,15.916630397876276,Marié,0
20,Femme,87.85002230964866,1,15.24946612312544,Célibataire,0
21,Homme,95.09215402028413,0,15.725032502267075,Enfants à charge,0
22,Femme,79.66248732177996,4,12.059842941601007,Célibataire,0
21,Homme,79.13624880700993,5,13.081369499659752,Enfants à charge,0
22,Homme,93.76855925981918,0,15.962188412229445,Enfants à charge,0
21,Femme,88.40257046664088,2,13.425945167909948,Célibataire,0
19,Femme,72.64050122658593,3,10.21827651050846,Célibataire,1
21,Femme,80.68555988429384,4,12.264301081962278,Célibataire,0
18,Femme,88.09106123078449,1,15.779072999965884,Enfants à charge,1
21,Femme,91.70211377237271,0,16.151804224588947,Marié,0
20,Homme,79.56615477445636,3,11.472595746497875,Célibataire,0
20,Homme,61.68595208146447,7,7.935135396319749,Célibataire,1
20,Homme,89.18578548589626,2,15.502551672563925,Célibataire,0
17,Femme,75.2374344804482,3,10.799979267309402,Enfants à charge,0
19,Femme,68.86128961502071,5,11.088488765895114,Marié,0
21,Femme,62.34139260012687,7,8.585137674682706,Enfants à charge,1
21,Femme,91.51184688158193,0,16.593821956758973,Célibataire,0
18,Femme,86.02893960323973,4,12.58391614134808,Célibataire,0
23,Femme,83.19474895430199,2,14.472573873351125,Divorcé,0
19,Homme,96.11219490370209,0,15.851687889615679,Célibataire,0
22,Homme,90.09859746418458,1,14.816984473861973,Enfants à charge,0
21,Homme,97.93040034177534,2,13.5692514699149,Célibataire,0
19,Homme,73.85811622266402,5,9.125804080193884,Célibataire,1
24,Homme,84.72359500836829,2,13.33797331098793,Marié,0
18,Femme,72.06629300041588,6,11.106850013478995,Divorcé,1
22,Femme,83.16494134515627,3,11.999543374035717,Divorcé,0
23,Femme,83.01107316986658,3,12.012967565003645,Célibataire,0
19,Femme,90.01290909810457,1,15.11340899454182,Célibataire,0
23,Femme,85.36451104913519,2,14.217531137827407,Marié,0
20,Femme,89.98725710623933,2,14.21034750554797,Marié,0
21,Homme,90.62752106511115,1,15.424329880952747,Marié,0
21,Femme,100.0,1,14.875797704279854,Célibataire,0
20,Femme,82.47762675771101,2,12.86570909656968,Divorcé,0
22,Femme,77.47181839466897,6,13.31865036498402,Marié,1
22,Femme,86.96866892253126,2,13.963622468319507,Enfants à charge,0
17,Homme,78.58175978288365,4,12.363576482019546,Marié,0
23,Homme,96.85568614749229,1,17.884299508091583,Célibataire,0
17,Femme,82.73425568843814,2,11.86079618741695,Divorcé,0
23,Homme,80.47538905700807,4,13.317738725193319,Marié,0
23,Homme,81.22947423079106,1,14.898407414426758,Enfants à charge,0
18,Femme,90.74733938777312,1,14.337242981667423,Divorcé,0
20,Femme,83.73802413414812,2,14.270334406977064,Marié,0
18,Femme,79.86666543895694,2,11.847980318632636,Marié,0
20,Femme,98.32281534098824,0,15.311689905580884,Célibataire,0
20,Femme,78.150641274706,4,12.557562607253534,Célibataire,0
22,Homme,85.28452859226395,3,14.241245961950185,Célibataire,0
23,Femme,90.21844921288184,2,15.503703894338521,Célibataire,0
23,Femme,71.94931911666342,4,12.812026454439005,Célibataire,0
19,Femme,88.8420840112474,2,14.108866043131925,Célibataire,0
20,Homme,76.5591385961564,4,13.127482544596047,Célibataire,0
17,Femme,91.58226224667202,2,14.245034493551653,Célibataire,0
19,Femme,77.29879190464818,5,12.746910097285497,Célibataire,0
22,Femme,90.54215225479088,1,14.838811636070815,Célibataire,0
24,Homme,93.8466645303577,0,15.772677586635579,Marié,0
18,Femme,91.89149220506243,0,15.457231704781403,Marié,0
19,Femme,87.01053318590482,2,12.296874968087911,Célibataire,0
20,Femme,83.1495924565624,3,11.998317009623587,Marié,0
21,Homme,80.38864338932125,4,12.610837948215709,Enfants à charge,0
19,Femme,96.76827752653683,1,13.877962549339358,Célibataire,0
21,Femme,79.40403823865886,4,13.191816838998584,Marié,0
20,Femme,76.70347141144003,4,12.827076678004147,Divorcé,0
20,Homme,90.32295148026265,2,14.725613274917187,Enfants à charge,0
22,Femme,78.63090557450803,3,11.323501823418283,Célibataire,0
21,Femme,77.39949202027098,3,13.640062741909162,Marié,0
20,Femme,73.45116590264188,3,13.70488552511464,Célibataire,0
20,Homme,81.13672128431585,3,12.967585020093352,Marié,0
20,Homme,84.33827980882805,3,13.811277349775443,Divorcé,0
20,Femme,86.9447338212856,1,14.293448727988883,Marié,0
20,Homme,92.61044995439586,1,15.471936682158178,Enfants à charge,0
24,Homme,89.21518338932636,2,14.112718751772556,Célibataire,0
22,Homme,83.47302224357456,3,13.136389096692382,Divorcé,0
20,Femme,83.41443458896224,2,14.2678827888417,Marié,0
22,Femme,89.08125975132147,3,16.35781312459466,Célibataire,0
20,Homme,95.18056130342856,2,13.727012961112544,Marié,0
23,Homme,86.0105135958656,1,13.847764554976875,Célibataire,0
21,Homme,81.24695316631673,2,11.856582489715427,Célibataire,0
20,Femme,77.05707199131564,5,13.40058569727343,Enfants à charge,0
21,Femme,73.4383578847022,5,10.678015713385433,Célibataire,0
17,Homme,90.33015737634818,0,13.356322812666434,Marié,0
18,Homme,89.62382818911645,0,15.33176122721604,Célibataire,0
18,Homme,89.6189082008533,1,16.237147344871108,Célibataire,0
21,Homme,83.97072442918355,2,14.109206532938295,Divorcé,0
24,Femme,96.255477967134,0,15.893119572352017,Célibataire,0
25,Homme,81.12705204332146,3,13.228198729274212,Marié,0
22,Femme,92.64215389765765,2,16.161163747474202,Marié,0
22,Homme,84.69005684008366,2,12.679309255998398,Marié,0
17,Homme,80.1331938825653,5,12.15813197829848,Enfants à charge,0
19,Homme,89.74024245854208,3,13.65834622027178,Marié,0
19,Homme,88.27708894947195,3,12.723698035129082,Célibataire,0
19,Homme,87.8557820741354,2,13.699992051703509,Enfants à charge,0
20,Femme,85.65022737644959,0,15.205255202449887,Célibataire,0
20,Homme,84.69685534626535,3,13.921130450332528,Marié,0
17,Homme,100.0,1,16.6943105001082,Divorcé,0
22,Homme,94.47405316156939,1,15.367583585888728,Marié,0
18,Femme,90.7826151598841,3,14.790716056711204,Enfants à charge,0
21,Femme,85.8943932656271,3,12.73356864749596,Marié,0
25,Femme,93.05725760477335,1,14.699078754788776,Enfants à charge,0
19,Femme,89.14395821113162,3,14.21359796863842,Enfants à charge,0
15,Homme,85.20963802219228,3,13.708961562210732,Célibataire,0
20,Homme,82.57148539787268,0,13.955910664602774,Célibataire,0
23,Homme,84.3526612986985,2,13.364563912788396,Célibataire,0
24,Femme,59.63659411297556,9,8.018065715816004,Marié,1
18,Homme,86.68480671438114,1,17.21049229020147,Célibataire,0
21,Homme,81.09219135911712,3,13.720615976799968,Célibataire,0
20,Femme,97.74135998626308,0,16.324351473892083,Célibataire,0
20,Femme,85.15475256649404,4,12.99000438676771,Divorcé,0
26,Femme,75.4882926437203,6,10.922025069614168,Marié,0
17,Homme,84.60095876697505,2,13.409343221319302,Célibataire,0
21,Homme,76.63103131949997,4,12.237483541511677,Célibataire,0
21,Femme,88.78725932569974,1,12.48765335479188,Célibataire,0
23,Homme,87.32757891471589,3,12.179747241832699,Célibataire,0
21,Femme,92.66271704886614,1,14.312525168390964,Célibataire,0
21,Femme,78.67294566644348,5,12.25808128674509,Enfants à charge,0
20,Homme,85.27206476982518,3,13.201536568321927,Divorcé,0
21,Femme,74.07982563658692,8,12.240095071587522,Célibataire,1
20,Femme,90.61195825539771,0,13.359396951313887,Célibataire,0
22,Femme,89.15096944352098,0,13.871299946924777,Célibataire,0
20,Homme,88.96644016822057,1,15.915057766224187,Célibataire,0
21,Femme,85.01295225085553,1,13.933062162303479,Célibataire,0
20,Femme,88.31818312631033,0,15.38257005174771,Célibataire,0
23,Femme,97.83471286646878,0,17.97645387323978,Célibataire,0
20,Femme,82.71924594366389,2,12.564082473647762,Marié,0
17,Femme,86.10916146968067,1,13.867059882660069,Marié,0
23,Femme,76.31098960654872,5,11.424221540051436,Marié,0
19,Femme,78.05391230721334,3,10.403493841598726,Célibataire,0
19,Homme,85.78250634474647,2,13.406979147956001,Enfants à charge,0
19,Homme,93.83146837361525,2,15.805782443422952,Divorcé,0
23,Femme,82.94975340598742,2,13.833052552710353,Célibataire,0
16,Homme,83.112667765503,3,13.735983334213461,Célibataire,0
27,Homme,81.744918043965,4,12.33622872595525,Marié,0
23,Femme,80.72194663324541,1,12.50219475898117,Célibataire,0
21,Homme,87.35977164567058,0,15.623221418749207,Célibataire,0
20,Femme,73.02193883857085,5,10.705973679427958,Marié,0
21,Femme,95.24751661333381,1,15.631209530793287,Marié,0
22,Femme,79.67662161496432,6,12.164827922922187,Célibataire,0
22,Femme,90.77522788350512,2,15.928001198782887,Marié,0
22,Femme,74.840011220849,5,12.447414040799709,Divorcé,0
21,Homme,90.35072104436975,1,13.307349535988344,Célibataire,0
20,Femme,90.37555686251598,2,13.218780362602358,Marié,0
20,Homme,88.07361657604717,4,14.239952304476208,Célibataire,0
20,Femme,77.04457182560166,2,12.342348126461083,Célibataire,0
23,Femme,86.99638551678461,3,13.244286043563928,Marié,0
22,Femme,75.5355505221249,7,12.195960462313204,Célibataire,0
15,Homme,82.97789395923051,3,13.284143475973488,Célibataire,0
22,Femme,93.2353048076426,3,14.687753108035835,Célibataire,0
21,Femme,91.37361541656594,1,15.535870953239941,Marié,0
20,Femme,85.12146354032346,2,13.243110536104954,Marié,0
20,Femme,77.20154739261727,4,13.598751094365145,Célibataire,0
23,Homme,90.16470169739355,0,13.986657631376026,Marié,0
22,Femme,85.1550499015842,1,14.48018655157972,Célibataire,0
19,Homme,66.43747521415662,5,11.649454120783338,Marié,1
21,Femme,91.26103861053214,2,13.161860302307721,Célibataire,0
19,Homme,84.80613732904246,3,13.02758542350392,Marié,0
18,Homme,94.61960998386458,1,16.385148890465246,Divorcé,0
19,Femme,76.23783584925756,5,12.84291992511966,Enfants à charge,0
22,Femme,59.58636949443199,7,8.616459823776559,Célibataire,1
22,Homme,87.23267086676148,3,13.000229536337363,Enfants à charge,0
22,Femme,87.33250941345578,2,14.90581223434913,Célibataire,0
22,Femme,71.47462697914838,5,12.154743149453862,Divorcé,1
22,Femme,77.17200363306715,4,10.861137196447677,Célibataire,0
19,Homme,100.0,0,15.046086351033619,Célibataire,0
21,Femme,82.55511508676958,3,13.258523944999038,Célibataire,0
22,Femme,90.84767181100973,2,15.10651140508035,Célibataire,0
22,Femme,79.79472138105294,2,12.520139121927885,Marié,0
23,Homme,68.27757680917475,5,11.170930341358561,Enfants à charge,0
22,Femme,83.63793402563276,3,12.485553497007531,Marié,0
21,Homme,82.87516351771116,3,10.966580928582939,Marié,0
23,Femme,81.80097409065303,3,12.49624504126536,Marié,0
20,Homme,84.08287331594886,4,13.12566314390543,Célibataire,0
19,Femme,87.1141461731651,1,13.841281966078308,Célibataire,0
20,Femme,83.79906438996954,3,12.061256394835947,Célibataire,0
19,Homme,74.88795065642108,6,9.467543622584346,Célibataire,1
